Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Image Position,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Variant Image,SEO Title,SEO Description,Status
detectaplast-universal-blauwe-pe-pleister-waterbestendig-op-rol-6-cm-x-2,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleister-waterbestendig-op-rol-6-cm-x-2_2.jpg,"Detectaplast Universal blauwe PE pleister, waterbestendig, op rol, 6 cm x 1 m",,,,
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-25-x-72-mm-1,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 25 x 72 mm (100 stuks)","<p>Detectaplast Universal blauwe PE-pleisters zijn waterbestendige wondpleisters van polyethyleen in het formaat 25 x 72 mm, verpakt per 100 stuks. Ze zijn ontwikkeld voor de voedingsindustrie, horeca en grootkeukens: de blauwe kleur is goed zichtbaar in levensmiddelen en de ingewerkte aluminiumfilm maakt een verloren pleister detecteerbaar met een metaaldetector, in lijn met de eisen van HACCP, BRC en IFS. Het water- en vuilafstotende materiaal is geschikt voor snijwonden, schrammen en schaafwonden.</p><ul><li>Blauwe PE-pleister 25 x 72 mm, 100 stuks per doos</li><li>Waterbestendig, water- en vuilafstotend</li><li>Detecteerbaar door metaaldetectoren (aluminiumfilm)</li><li>In lijn met HACCP, BRC en IFS</li><li>Voor snijwonden, schrammen en schaafwonden</li></ul>",Detectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,detectaplast-universal-blauwe-pe-pleisters-waterbestendig-25-x-72-mm-1,,,,continue,manual,6.74,7.49,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-25-x-72-mm-1.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 25 x 72 mm (100 stuks)",,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 25 x 72 mm (100 stuks)","Detectaplast Universal blauwe PE-pleisters zijn waterbestendige wondpleisters van polyethyleen in het formaat 25 x 72 mm, verpakt per 100 stuks. Ze zijn on",active
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-25-x-72-mm-1,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-25-x-72-mm-1-2.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 25 x 72 mm (100 stuks)",,,,
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-25-x-72-mm-1,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-25-x-72-mm-1-3.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 25 x 72 mm (100 stuks)",,,,
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-25-x-72-mm-1,,,,,,,4,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-25-x-72-mm-1-4.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 25 x 72 mm (100 stuks)",,,,
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-38-x-38-mm-1,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 38 x 38 mm (100 stuks)","<p>Detectaplast Universal blauwe PE-pleisters zijn waterbestendige wondpleisters van polyethyleen in het formaat 38 x 38 mm, verpakt per 100 stuks. Ze zijn ontwikkeld voor de voedingsindustrie, horeca en grootkeukens: de blauwe kleur is goed zichtbaar in levensmiddelen en de ingewerkte aluminiumfilm maakt een verloren pleister detecteerbaar met een metaaldetector, in lijn met de eisen van HACCP, BRC en IFS. Het water- en vuilafstotende materiaal is geschikt voor snijwonden, schrammen en schaafwonden.</p><ul><li>Blauwe PE-pleister 38 x 38 mm, 100 stuks per doos</li><li>Waterbestendig, water- en vuilafstotend</li><li>Detecteerbaar door metaaldetectoren (aluminiumfilm)</li><li>In lijn met HACCP, BRC en IFS</li><li>Voor snijwonden, schrammen en schaafwonden</li></ul>",Detectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,detectaplast-universal-blauwe-pe-pleisters-waterbestendig-38-x-38-mm-1,,,,continue,manual,7.45,8.28,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-38-x-38-mm-1.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 38 x 38 mm (100 stuks)",,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 38 x 38 mm (100 stuks)","Detectaplast Universal blauwe PE-pleisters zijn waterbestendige wondpleisters van polyethyleen in het formaat 38 x 38 mm, verpakt per 100 stuks. Ze zijn on",active
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-38-x-38-mm-1,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-38-x-38-mm-1-2.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 38 x 38 mm (100 stuks)",,,,
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-38-x-38-mm-1,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-38-x-38-mm-1-3.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 38 x 38 mm (100 stuks)",,,,
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-38-x-72-mm-5,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 38 x 72 mm (50 stuks)","<p>Detectaplast Universal blauwe PE-pleisters zijn waterbestendige wondpleisters van polyethyleen in het formaat 38 x 72 mm, verpakt per 50 stuks. Ze zijn ontwikkeld voor de voedingsindustrie, horeca en grootkeukens: de blauwe kleur is goed zichtbaar in levensmiddelen en de ingewerkte aluminiumfilm maakt een verloren pleister detecteerbaar met een metaaldetector, in lijn met de eisen van HACCP, BRC en IFS. Het water- en vuilafstotende materiaal is geschikt voor snijwonden, schrammen en schaafwonden.</p><ul><li>Blauwe PE-pleister 38 x 72 mm, 50 stuks per doos</li><li>Waterbestendig, water- en vuilafstotend</li><li>Detecteerbaar door metaaldetectoren (aluminiumfilm)</li><li>In lijn met HACCP, BRC en IFS</li><li>Voor snijwonden, schrammen en schaafwonden</li></ul>",Detectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,detectaplast-universal-blauwe-pe-pleisters-waterbestendig-38-x-72-mm-5,,,,continue,manual,6.26,6.96,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-38-x-72-mm-5.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 38 x 72 mm (50 stuks)",,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 38 x 72 mm (50 stuks)","Detectaplast Universal blauwe PE-pleisters zijn waterbestendige wondpleisters van polyethyleen in het formaat 38 x 72 mm, verpakt per 50 stuks. Ze zijn ont",active
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-38-x-72-mm-5,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-38-x-72-mm-5-2.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 38 x 72 mm (50 stuks)",,,,
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-38-x-72-mm-5,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-38-x-72-mm-5-3.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 38 x 72 mm (50 stuks)",,,,
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-38-x-72-mm-5,,,,,,,4,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-38-x-72-mm-5-4.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 38 x 72 mm (50 stuks)",,,,
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-50-x-72-mm-5,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 50 x 72 mm (50 stuks)","<p>Detectaplast Universal blauwe PE-pleisters zijn waterbestendige wondpleisters van polyethyleen in het formaat 50 x 72 mm, verpakt per 50 stuks. Ze zijn ontwikkeld voor de voedingsindustrie, horeca en grootkeukens: de blauwe kleur is goed zichtbaar in levensmiddelen en de ingewerkte aluminiumfilm maakt een verloren pleister detecteerbaar met een metaaldetector, in lijn met de eisen van HACCP, BRC en IFS. Het water- en vuilafstotende materiaal is geschikt voor snijwonden, schrammen en schaafwonden.</p><ul><li>Blauwe PE-pleister 50 x 72 mm, 50 stuks per doos</li><li>Waterbestendig, water- en vuilafstotend</li><li>Detecteerbaar door metaaldetectoren (aluminiumfilm)</li><li>In lijn met HACCP, BRC en IFS</li><li>Voor snijwonden, schrammen en schaafwonden</li></ul>",Detectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,detectaplast-universal-blauwe-pe-pleisters-waterbestendig-50-x-72-mm-5,,,,continue,manual,7.25,8.06,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-50-x-72-mm-5.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 50 x 72 mm (50 stuks)",,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 50 x 72 mm (50 stuks)","Detectaplast Universal blauwe PE-pleisters zijn waterbestendige wondpleisters van polyethyleen in het formaat 50 x 72 mm, verpakt per 50 stuks. Ze zijn ont",active
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-50-x-72-mm-5,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-50-x-72-mm-5-2.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 50 x 72 mm (50 stuks)",,,,
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-50-x-72-mm-5,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-50-x-72-mm-5-3.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 50 x 72 mm (50 stuks)",,,,
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-120-x-20-mm,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 120 x 20 mm (100 stuks)","<p>Detectaplast Universal blauwe PE-pleisters zijn waterbestendige wondpleisters van polyethyleen in het formaat 120 x 20 mm, verpakt per 100 stuks. Ze zijn ontwikkeld voor de voedingsindustrie, horeca en grootkeukens: de blauwe kleur is goed zichtbaar in levensmiddelen en de ingewerkte aluminiumfilm maakt een verloren pleister detecteerbaar met een metaaldetector, in lijn met de eisen van HACCP, BRC en IFS. Het water- en vuilafstotende materiaal is geschikt voor snijwonden, schrammen en schaafwonden.</p><ul><li>Blauwe PE-pleister 120 x 20 mm, 100 stuks per doos</li><li>Waterbestendig, water- en vuilafstotend</li><li>Detecteerbaar door metaaldetectoren (aluminiumfilm)</li><li>In lijn met HACCP, BRC en IFS</li><li>Voor snijwonden, schrammen en schaafwonden</li></ul>",Detectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,detectaplast-universal-blauwe-pe-pleisters-waterbestendig-120-x-20-mm,,,,continue,manual,8.94,9.93,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-120-x-20-mm.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 120 x 20 mm (100 stuks)",,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 120 x 20 mm (100 stuks)","Detectaplast Universal blauwe PE-pleisters zijn waterbestendige wondpleisters van polyethyleen in het formaat 120 x 20 mm, verpakt per 100 stuks. Ze zijn o",active
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-120-x-20-mm,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-120-x-20-mm-2.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 120 x 20 mm (100 stuks)",,,,
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-120-x-20-mm,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-120-x-20-mm-3.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 120 x 20 mm (100 stuks)",,,,
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-180-x-20-mm,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 180 x 20 mm (100 stuks)","<p>Detectaplast Universal blauwe PE-pleisters zijn waterbestendige wondpleisters van polyethyleen in het formaat 180 x 20 mm, verpakt per 100 stuks. Ze zijn ontwikkeld voor de voedingsindustrie, horeca en grootkeukens: de blauwe kleur is goed zichtbaar in levensmiddelen en de ingewerkte aluminiumfilm maakt een verloren pleister detecteerbaar met een metaaldetector, in lijn met de eisen van HACCP, BRC en IFS. Het water- en vuilafstotende materiaal is geschikt voor snijwonden, schrammen en schaafwonden.</p><ul><li>Blauwe PE-pleister 180 x 20 mm, 100 stuks per doos</li><li>Waterbestendig, water- en vuilafstotend</li><li>Detecteerbaar door metaaldetectoren (aluminiumfilm)</li><li>In lijn met HACCP, BRC en IFS</li><li>Voor snijwonden, schrammen en schaafwonden</li></ul>",Detectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,detectaplast-universal-blauwe-pe-pleisters-waterbestendig-180-x-20-mm,,,,continue,manual,11.87,13.19,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-180-x-20-mm.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 180 x 20 mm (100 stuks)",,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 180 x 20 mm (100 stuks)","Detectaplast Universal blauwe PE-pleisters zijn waterbestendige wondpleisters van polyethyleen in het formaat 180 x 20 mm, verpakt per 100 stuks. Ze zijn o",active
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-180-x-20-mm,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-180-x-20-mm-2.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 180 x 20 mm (100 stuks)",,,,
detectaplast-universal-blauwe-pe-pleisters-waterbestendig-180-x-20-mm,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-universal-blauwe-pe-pleisters-waterbestendig-180-x-20-mm-3.jpg,"Detectaplast Universal blauwe PE pleisters, waterbestendig, 180 x 20 mm (100 stuks)",,,,
detectaplast-elastic-blauwe-textiel-pleister-op-rol-6-cm-x-1-m,"Detectaplast Elastic blauwe textiel pleister, op rol, 6 cm x 1 m","<p>Detectaplast Elastic is een blauwe wondpleister van elastisch textiel op rol, 6 cm breed en 1 m lang, die op maat wordt geknipt. Door de rekbare textieldrager volgt de pleister bewegende lichaamsdelen zoals vingers, knokkels en polsen, en de pleister is waterbestendig. Bedoeld voor keukens, horeca en de voedingsindustrie: de blauwe kleur valt op in levensmiddelen en een ingewerkte aluminiumfilm maakt de pleister detecteerbaar met metaaldetectoren, in lijn met HACCP, BRC en IFS.</p><ul><li>Blauwe elastische textielpleister op rol, 6 cm x 1 m</li><li>Rekbaar, geschikt voor bewegende lichaamsdelen</li><li>Waterbestendig</li><li>Detecteerbaar door metaaldetectoren (aluminiumfilm)</li><li>In lijn met HACCP, BRC en IFS</li></ul>",Detectaplast,Pleisters,"Pleisters, Pleisterrollen, btw-9",TRUE,1,Title,Default Title,detectaplast-elastic-blauwe-textiel-pleister-op-rol-6-cm-x-1-m,,,,continue,manual,3.58,3.98,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-elastic-blauwe-textiel-pleister-op-rol-6-cm-x-1-m.jpg,"Detectaplast Elastic blauwe textiel pleister, op rol, 6 cm x 1 m",,"Detectaplast Elastic blauwe textiel pleister, op rol, 6 cm x 1 m","Detectaplast Elastic is een blauwe wondpleister van elastisch textiel op rol, 6 cm breed en 1 m lang, die op maat wordt geknipt. Door de rekbare textieldra",active
detectaplast-elastic-blauwe-textiel-pleister-op-rol-6-cm-x-1-m,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-elastic-blauwe-textiel-pleister-op-rol-6-cm-x-1-m-2.jpg,"Detectaplast Elastic blauwe textiel pleister, op rol, 6 cm x 1 m",,,,
detectaplast-elastic-blauwe-textiel-pleister-op-rol-6-cm-x-1-m,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-elastic-blauwe-textiel-pleister-op-rol-6-cm-x-1-m-3.jpg,"Detectaplast Elastic blauwe textiel pleister, op rol, 6 cm x 1 m",,,,
detectaplast-elastic-blauwe-textiel-pleisters-50-x-72-mm-50-stuks,"Detectaplast Elastic blauwe textiel pleisters, 50 x 72 mm (50 stuks)","<p>Detectaplast Elastic blauwe textielpleisters zijn wondpleisters van elastisch textiel in het formaat 50 x 72 mm, verpakt per 50 stuks. De rekbare drager maakt ze geschikt voor bewegende lichaamsdelen zoals vingers, knokkels en gewrichten. De pleisters zijn bedoeld voor keukens, horeca en de voedingsindustrie: de blauwe kleur valt op in levensmiddelen en de ingewerkte aluminiumfilm maakt een verloren pleister detecteerbaar met een metaaldetector, in lijn met de eisen van HACCP, BRC en IFS.</p><ul><li>Blauwe elastische textielpleister 50 x 72 mm, 50 stuks</li><li>Rekbaar, geschikt voor bewegende lichaamsdelen</li><li>Detecteerbaar door metaaldetectoren (aluminiumfilm)</li><li>In lijn met HACCP, BRC en IFS</li></ul>",Detectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,detectaplast-elastic-blauwe-textiel-pleisters-50-x-72-mm-50-stuks,,,,continue,manual,9.33,10.37,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-elastic-blauwe-textiel-pleisters-50-x-72-mm-50-stuks.jpg,"Detectaplast Elastic blauwe textiel pleisters, 50 x 72 mm (50 stuks)",,"Detectaplast Elastic blauwe textiel pleisters, 50 x 72 mm (50 stuks)","Detectaplast Elastic blauwe textielpleisters zijn wondpleisters van elastisch textiel in het formaat 50 x 72 mm, verpakt per 50 stuks. De rekbare drager ma",active
detectaplast-elastic-blauwe-textiel-pleisters-50-x-72-mm-50-stuks,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-elastic-blauwe-textiel-pleisters-50-x-72-mm-50-stuks-2.jpg,"Detectaplast Elastic blauwe textiel pleisters, 50 x 72 mm (50 stuks)",,,,
detectaplast-elastic-blauwe-textiel-pleisters-50-x-72-mm-50-stuks,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-elastic-blauwe-textiel-pleisters-50-x-72-mm-50-stuks-3.jpg,"Detectaplast Elastic blauwe textiel pleisters, 50 x 72 mm (50 stuks)",,,,
detectaplast-elastic-blauwe-textiel-pleister-op-rol-6-cm-x-5-m,"Detectaplast Elastic blauwe textiel pleister, op rol, 6 cm x 5 m","<p>Detectaplast Elastic is een blauwe wondpleister van elastisch textiel op rol, 6 cm breed en 5 m lang, die op maat wordt geknipt. Door de rekbare textieldrager volgt de pleister bewegende lichaamsdelen zoals vingers, knokkels en polsen, en de pleister is waterbestendig. Bedoeld voor keukens, horeca en de voedingsindustrie: de blauwe kleur valt op in levensmiddelen en een ingewerkte aluminiumfilm maakt de pleister detecteerbaar met metaaldetectoren, in lijn met HACCP, BRC en IFS.</p><ul><li>Blauwe elastische textielpleister op rol, 6 cm x 5 m</li><li>Rekbaar, geschikt voor bewegende lichaamsdelen</li><li>Waterbestendig</li><li>Detecteerbaar door metaaldetectoren (aluminiumfilm)</li><li>In lijn met HACCP, BRC en IFS</li></ul>",Detectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,detectaplast-elastic-blauwe-textiel-pleister-op-rol-6-cm-x-5-m,,,,continue,manual,10.65,11.83,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-elastic-blauwe-textiel-pleister-op-rol-6-cm-x-5-m.jpg,"Detectaplast Elastic blauwe textiel pleister, op rol, 6 cm x 5 m",,"Detectaplast Elastic blauwe textiel pleister, op rol, 6 cm x 5 m","Detectaplast Elastic is een blauwe wondpleister van elastisch textiel op rol, 6 cm breed en 5 m lang, die op maat wordt geknipt. Door de rekbare textieldra",active
detectaplast-elastic-blauwe-textiel-pleister-op-rol-6-cm-x-5-m,,,,,,,2,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-elastic-blauwe-textiel-pleister-op-rol-6-cm-x-5-m-2.jpg,"Detectaplast Elastic blauwe textiel pleister, op rol, 6 cm x 5 m",,,,
detectaplast-elastic-blauwe-textiel-pleister-op-rol-6-cm-x-5-m,,,,,,,3,,,,,,,,,,,,,https://ehbodepot.nl/assets/img/products/evac/detectaplast-elastic-blauwe-textiel-pleister-op-rol-6-cm-x-5-m-3.jpg,"Detectaplast Elastic blauwe textiel pleister, op rol, 6 cm x 5 m",,,,
detectaplast-blauw-elastisch-verband-4m-x-6-cm-1-rol,Detectaplast Blauw elastisch verband 4m x 6 cm (1 rol),"<p>Detectaplast blauw elastisch verband van 4 m x 6 cm, per rol verpakt. Het verband is bedoeld voor het fixeren van kompressen en heeft een ingenaaid kompres. Het bestaat uit polyester en viscose, is latexvrij en de blauwe kleur geeft niet af in water. Door de visuele detecteerbaarheid is dit verband geschikt voor werkplekken in de voedingsindustrie en horeca waar HACCP-, BRC- en IFS-eisen gelden.</p><ul><li>Afmeting 4 m x 6 cm, 1 rol per verpakking</li><li>Ingenaaid kompres, fixeert kompressen</li><li>Polyester/viscose, latexvrij</li><li>Blauw en visueel detecteerbaar</li><li>Voldoet aan HACCP-, BRC- en IFS-eisen</li></ul>",Detectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,detectaplast-blauw-elastisch-verband-4m-x-6-cm-1-rol,,shopify,0,deny,manual,1.23,1.37,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-blauw-elastisch-verband-4m-x-6-cm-1-rol.jpg,Detectaplast Blauw elastisch verband 4m x 6 cm (1 rol),,Detectaplast Blauw elastisch verband 4m x 6 cm (1 rol),"Detectaplast blauw elastisch verband van 4 m x 6 cm, per rol verpakt. Het verband is bedoeld voor het fixeren van kompressen en heeft een ingenaaid kompres",active
detectaplast-dispenser-6cm-x-5m-met-snijwiel-inclusief-rol-detectaplas,Detectaplast Dispenser 6cm x 5m met snijwiel - inclusief rol Detectaplast Elastic,"<p>Detectaplast pleisterdispenser met snijwiel, geleverd met een rol Detectaplast Elastic textielpleister van 6 cm x 5 m in blauw. Met de dispenser snijdt u pleisters op de gewenste lengte af, wat handig is bij een EHBO-post of in een keuken waar veel kleine wonden worden verzorgd. De blauwe HACCP-pleister is visueel detecteerbaar en daarmee bedoeld voor horeca en levensmiddelenverwerking.</p><ul><li>Dispenser met snijwiel</li><li>Inclusief rol Detectaplast Elastic 6 cm x 5 m</li><li>Blauwe textielpleister, visueel detecteerbaar</li><li>Pleister op maat afsnijden</li><li>Voor HACCP-werkplekken</li></ul>",Detectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,detectaplast-dispenser-6cm-x-5m-met-snijwiel-inclusief-rol-detectaplas,,,,continue,manual,51.71,57.45,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-dispenser-6cm-x-5m-met-snijwiel-inclusief-rol-detectaplas.jpg,Detectaplast Dispenser 6cm x 5m met snijwiel - inclusief rol Detectaplast Elastic,,Detectaplast Dispenser 6cm x 5m met snijwiel - inclusief rol Detectaplast Elastic,"Detectaplast pleisterdispenser met snijwiel, geleverd met een rol Detectaplast Elastic textielpleister van 6 cm x 5 m in blauw. Met de dispenser snijdt u p",active
protectaplast-dispenser-6cm-x-5m-met-snijwiel-inclusief-rol-protectapl,Protectaplast Dispenser 6cm x 5m met snijwiel - inclusief rol Protectaplast Elastic,"<p>Protectaplast pleisterdispenser met snijwiel, geleverd met een rol Protectaplast Elastic textielpleister van 6 cm x 5 m in huidskleur. Met de dispenser snijdt u pleisters op de gewenste lengte af, zodat u niet met losse verpakkingen hoeft te werken. Geschikt voor EHBO-posten in kantoren, werkplaatsen en andere bedrijfsomgevingen waar geen blauwe detecteerbare pleisters vereist zijn.</p><ul><li>Dispenser met snijwiel</li><li>Inclusief rol Protectaplast Elastic 6 cm x 5 m</li><li>Huidskleurige textielpleister</li><li>Pleister op maat afsnijden</li></ul>",Protectaplast,Pleisters,"Pleisters, Wondpleisters, btw-9",TRUE,1,Title,Default Title,protectaplast-dispenser-6cm-x-5m-met-snijwiel-inclusief-rol-protectapl,,,,continue,manual,56.84,63.15,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/protectaplast-dispenser-6cm-x-5m-met-snijwiel-inclusief-rol-protectapl.jpg,Protectaplast Dispenser 6cm x 5m met snijwiel - inclusief rol Protectaplast Elastic,,Protectaplast Dispenser 6cm x 5m met snijwiel - inclusief rol Protectaplast Elastic,"Protectaplast pleisterdispenser met snijwiel, geleverd met een rol Protectaplast Elastic textielpleister van 6 cm x 5 m in huidskleur. Met de dispenser sni",active
detectaplast-dispenser-6cm-x-5m-met-snijwiel-inclusief-rol-detectaplas-2,Detectaplast Dispenser 6cm x 5m met snijwiel - inclusief rol Detectaplast Universal,"<p>Detectaplast pleisterdispenser met snijwiel, geleverd met een rol Detectaplast Universal PE-pleister van 6 cm x 5 m in blauw. De dispenser maakt het mogelijk pleisters op maat af te snijden, terwijl de waterafstotende PE-pleister geschikt is voor natte werkomgevingen. De blauwe rol is visueel detecteerbaar en voldoet aan de HACCP-, BRC- en IFS-norm, waardoor de set past in keukens en levensmiddelenbedrijven.</p><ul><li>Dispenser met snijwiel</li><li>Inclusief rol Detectaplast Universal PE 6 cm x 5 m</li><li>Blauwe PE-pleister, visueel detecteerbaar</li><li>Voldoet aan HACCP-, BRC- en IFS-norm</li></ul>",Detectaplast,Pleisters,"Pleisters, Pleisterrollen, btw-9",TRUE,1,Title,Default Title,detectaplast-dispenser-6cm-x-5m-met-snijwiel-inclusief-rol-detectaplas-2,,,,continue,manual,62.25,69.17,TRUE,TRUE,https://ehbodepot.nl/assets/img/products/evac/detectaplast-dispenser-6cm-x-5m-met-snijwiel-inclusief-rol-detectaplas-2.jpg,Detectaplast Dispenser 6cm x 5m met snijwiel - inclusief rol Detectaplast Universal,,Detectaplast Dispenser 6cm x 5m met snijwiel - inclusief rol Detectaplast Universal,"Detectaplast pleisterdispenser met snijwiel, geleverd met een rol Detectaplast Universal PE-pleister van 6 cm x 5 m in blauw. De dispenser maakt het mogeli",active
